date,ADI,AMAT,AMD,ASML,AVGO,INTC,KLAC,LRCX,MCHP,MPWR,MRVL,MU,NVDA,NXPI,ON,QCOM,QQQ,QRVO,SMH,SOXX,SPY,SWKS,TER,TXN
2023-01-03,153.73056030273438,94.03926849365234,64.0199966430664,534.0223999023438,52.80815124511719,25.775144577026367,365.15777587890625,40.103118896484375,63.856056213378906,334.5199890136719,35.51970291137695,49.627113342285156,14.299907684326172,145.8145751953125,61.61000061035156,99.50659942626953,259.46875,89.13999938964844,99.33597564697266,112.21332550048828,365.0720520019531,81.33026123046875,84.80158996582031,148.0559844970703
2023-01-04,157.00486755371094,96.5475082397461,64.66000366210938,554.680908203125,53.453121185302734,26.691211700439453,368.7264709472656,40.892982482910156,65.41780853271484,349.0341796875,36.13161087036133,53.400630950927734,14.733450889587402,148.55125427246094,62.20000076293945,103.52588653564453,260.7048034667969,91.0,101.8615493774414,115.10176849365234,367.8905029296875,84.00833892822266,86.27202606201172,153.4626007080078
2023-01-05,151.11871337890625,95.1961669921875,62.33000183105469,549.3267822265625,52.955078125,26.57549476623535,362.1709899902344,40.370277404785156,63.856056213378906,338.5289306640625,34.28301239013672,53.90310287475586,14.24996280670166,144.36630249023438,59.7400016784668,101.5487289428711,256.6236877441406,90.29000091552734,100.03643035888672,113.16092681884766,363.69158935546875,83.05571746826172,85.97599792480469,151.43060302734375
2023-01-06,156.6357879638672,101.36952209472656,63.959999084472656,578.9931030273438,56.14276123046875,27.703699111938477,385.56121826171875,43.10092544555664,67.24755859375,358.4177551269531,35.6867561340332,55.93272399902344,14.843338012695312,150.12176513671875,62.470001220703125,107.06242370605469,263.7068176269531,93.3499984741211,104.41178894042969,118.42658233642578,372.0318298339844,85.76971435546875,90.04187774658203,158.8964385986328
2023-01-09,158.1309814453125,103.52776336669922,67.23999786376953,603.7523193359375,55.041717529296875,28.26297950744629,395.976318359375,43.794002532958984,68.19940185546875,374.0341491699219,36.49736785888672,55.52876663208008,15.611525535583496,151.38194274902344,64.6500015258789,106.38483428955078,265.41387939453125,95.20999908447266,106.68578338623047,120.60838317871094,371.8209228515625,86.70436096191406,91.98599243164062,160.2753143310547
2023-01-10,160.1371612548828,105.0346450805664,68.05000305175781,615.47119140625,54.854713439941406,28.38833999633789,403.6761169433594,44.392208099365234,69.72416687011719,378.62841796875,36.58633804321289,56.36623001098633,15.892230033874512,156.1781768798828,64.2699966430664,108.5197525024414,267.6604919433594,96.18000030517578,108.07189178466797,122.168212890625,374.42840576171875,87.6300048828125,93.53539276123047,161.8355712890625
2023-01-11,160.6765899658203,106.99847412109375,69.05999755859375,626.4415283203125,55.160987854003906,28.783693313598633,406.46893310546875,44.9429817199707,69.67797088623047,387.60223388671875,37.980201721191406,57.203704833984375,15.984132766723633,158.67974853515625,64.62999725341797,109.89354705810547,272.29107666015625,99.05000305175781,109.33961486816406,123.74434661865234,379.1641540527344,90.27210235595703,95.07489776611328,162.261962890625
2023-01-12,159.61668395996094,107.13455963134766,70.80000305175781,634.0987548828125,55.5235481262207,29.207975387573242,406.3914489746094,45.49860763549805,69.53009033203125,389.8164367675781,38.860008239746094,56.425350189208984,16.493595123291016,160.0716094970703,64.93000030517578,112.86389923095703,273.7626037597656,99.66000366210938,110.97728729248047,125.24879455566406,380.5445861816406,90.99104309082031,94.87753295898438,161.59066772460938
2023-01-13,159.9100799560547,106.91098022460938,71.0,641.0269775390625,55.2430419921875,29.034406661987305,407.3320617675781,45.849979400634766,69.234375,388.6654357910156,40.20444107055664,56.090362548828125,16.88118553161621,161.58566284179688,65.1500015258789,111.61077117919922,275.6462707519531,100.4000015258789,111.37683868408203,125.76656341552734,382.0209045410156,91.31456756591797,96.16045379638672,162.38894653320312
2023-01-17,157.95115661621094,106.3665542602539,71.58999633789062,639.5695190429688,55.265933990478516,28.54262351989746,403.36578369140625,45.59055709838867,68.8370132446289,391.8063049316406,40.56032180786133,56.01153564453125,17.683338165283203,160.18441772460938,65.87000274658203,111.64790344238281,276.2055358886719,101.2699966430664,112.037841796875,125.90984344482422,381.32110595703125,92.17729187011719,95.37095642089844,159.1141357421875
